PyFrame_New,0.000000,0.011002,0.000000,0.004411,python36,[unknown],0
PyUnicode_FromId,0.011002,0.011002,0.004411,0.004411,python36,[unknown],0
PyType_GenericAlloc,0.000000,5.987720,0.000000,2.400416,python36,[unknown],0
PyObject_GenericSetAttrWithDict,0.046877,0.059889,0.018793,0.024009,python36,[unknown],0
PyOS_InitInterrupts,0.012955,0.067447,0.005194,0.027039,python36,[unknown],0
PyArena_Free,0.000000,124.696650,0.000000,49.989614,python36,[unknown],0
PyEval_EvalCode,0.000000,124.696650,0.000000,49.989614,python36,[unknown],0
PyEval_EvalCodeEx,0.000000,124.696650,0.000000,49.989614,python36,[unknown],0
PyOS_vsnprintf,0.021978,0.860896,0.008811,0.345124,python36,[unknown],0
PyThread_get_key_value,0.000000,0.031919,0.000000,0.012796,python36,[unknown],0
Py_Main,0.000000,0.016946,0.000000,0.006793,python36,[unknown],0
PyObject_RichCompare,0.010967,0.010967,0.004397,0.004397,python36,[unknown],0
PyDict_Merge,0.000000,0.003973,0.000000,0.001593,python36,[unknown],0
PyDict_Clear,0.000000,0.003973,0.000000,0.001593,python36,[unknown],0
PyExc_Fini,0.010966,0.053525,0.004396,0.021458,python36,[unknown],0
Py_GetProgramName,0.009976,0.009976,0.003999,0.003999,python36,[unknown],0
Py_FatalError,0.021940,124.696650,0.008796,49.989614,python36,[unknown],0
Py_hashtable_size,0.000000,124.696650,0.000000,49.989614,python36,[unknown],0
PyOS_SigintEvent,0.000000,0.010967,0.000000,0.004397,python36,[unknown],0
